contract_id,implementation_schema_id,source_git_commit,source_git_branch,experiment_image,image_revision,si_ma1_prereg_commit,torch2pc_commit,checkpoint_sha256,config_sha256,split_manifest_sha256,input_sha256,target_sha256,model_seed,batch_id,execution_scope,lane,attempt_id,order,block_index,reference_arm,candidate_arm,step_count,step_pass_count,loss_max_relative_l2,loss_max_abs,belief_max_relative_l2,belief_max_abs,gradient_max_relative_l2,gradient_max_abs,model_state_unchanged,input_target_fingerprint_unchanged,rng_fingerprint_equal,finite,passed
stage3b-si-ma1-v1,stage3b-si-ma1-implementation-v1,55e05efabc223b3473fdea02a5b7ea424a79f759,research/stage3b-si-ma1-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,55e05efabc223b3473fdea02a5b7ea424a79f759,5b8adfb404b5dd7f1a11d778c0d531e6e2b4c69b,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,0c925343efe191381b49777680f0fe59d8d7db454f450ac2111f9dde9f75ced9,a408a071d150443db27c9aef6288644d6396d848d8ae5ed53fc5fe02676c2d6c,fe5a6d93d3c43838a73a8c610fef6d643af381ec874979ab6497e3fbf1ef6d33,b64d1b6d069a903dbe5a0ee3cbff4e18fbe4abbe6209ac2dea75778d6bd0bed5,cdae3113426c36e86c5d8a301bfacc72e0bd1c464c30ec2ca791614e947c2964,2,2,confirmatory,rocm,si-ma1-confirmatory-seed-2-19506ac1870041c896ba09afbc464b0d,BAC,1,A,B,50,50,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
stage3b-si-ma1-v1,stage3b-si-ma1-implementation-v1,55e05efabc223b3473fdea02a5b7ea424a79f759,research/stage3b-si-ma1-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,55e05efabc223b3473fdea02a5b7ea424a79f759,5b8adfb404b5dd7f1a11d778c0d531e6e2b4c69b,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,0c925343efe191381b49777680f0fe59d8d7db454f450ac2111f9dde9f75ced9,a408a071d150443db27c9aef6288644d6396d848d8ae5ed53fc5fe02676c2d6c,fe5a6d93d3c43838a73a8c610fef6d643af381ec874979ab6497e3fbf1ef6d33,b64d1b6d069a903dbe5a0ee3cbff4e18fbe4abbe6209ac2dea75778d6bd0bed5,cdae3113426c36e86c5d8a301bfacc72e0bd1c464c30ec2ca791614e947c2964,2,2,confirmatory,rocm,si-ma1-confirmatory-seed-2-19506ac1870041c896ba09afbc464b0d,BAC,1,A,C,50,50,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
stage3b-si-ma1-v1,stage3b-si-ma1-implementation-v1,55e05efabc223b3473fdea02a5b7ea424a79f759,research/stage3b-si-ma1-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,55e05efabc223b3473fdea02a5b7ea424a79f759,5b8adfb404b5dd7f1a11d778c0d531e6e2b4c69b,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,0c925343efe191381b49777680f0fe59d8d7db454f450ac2111f9dde9f75ced9,a408a071d150443db27c9aef6288644d6396d848d8ae5ed53fc5fe02676c2d6c,fe5a6d93d3c43838a73a8c610fef6d643af381ec874979ab6497e3fbf1ef6d33,b64d1b6d069a903dbe5a0ee3cbff4e18fbe4abbe6209ac2dea75778d6bd0bed5,cdae3113426c36e86c5d8a301bfacc72e0bd1c464c30ec2ca791614e947c2964,2,2,confirmatory,rocm,si-ma1-confirmatory-seed-2-19506ac1870041c896ba09afbc464b0d,ABC,2,A,B,50,50,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
stage3b-si-ma1-v1,stage3b-si-ma1-implementation-v1,55e05efabc223b3473fdea02a5b7ea424a79f759,research/stage3b-si-ma1-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,55e05efabc223b3473fdea02a5b7ea424a79f759,5b8adfb404b5dd7f1a11d778c0d531e6e2b4c69b,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,0c925343efe191381b49777680f0fe59d8d7db454f450ac2111f9dde9f75ced9,a408a071d150443db27c9aef6288644d6396d848d8ae5ed53fc5fe02676c2d6c,fe5a6d93d3c43838a73a8c610fef6d643af381ec874979ab6497e3fbf1ef6d33,b64d1b6d069a903dbe5a0ee3cbff4e18fbe4abbe6209ac2dea75778d6bd0bed5,cdae3113426c36e86c5d8a301bfacc72e0bd1c464c30ec2ca791614e947c2964,2,2,confirmatory,rocm,si-ma1-confirmatory-seed-2-19506ac1870041c896ba09afbc464b0d,ABC,2,A,C,50,50,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
stage3b-si-ma1-v1,stage3b-si-ma1-implementation-v1,55e05efabc223b3473fdea02a5b7ea424a79f759,research/stage3b-si-ma1-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,55e05efabc223b3473fdea02a5b7ea424a79f759,5b8adfb404b5dd7f1a11d778c0d531e6e2b4c69b,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,0c925343efe191381b49777680f0fe59d8d7db454f450ac2111f9dde9f75ced9,a408a071d150443db27c9aef6288644d6396d848d8ae5ed53fc5fe02676c2d6c,fe5a6d93d3c43838a73a8c610fef6d643af381ec874979ab6497e3fbf1ef6d33,b64d1b6d069a903dbe5a0ee3cbff4e18fbe4abbe6209ac2dea75778d6bd0bed5,cdae3113426c36e86c5d8a301bfacc72e0bd1c464c30ec2ca791614e947c2964,2,2,confirmatory,rocm,si-ma1-confirmatory-seed-2-19506ac1870041c896ba09afbc464b0d,BCA,3,A,B,50,50,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
stage3b-si-ma1-v1,stage3b-si-ma1-implementation-v1,55e05efabc223b3473fdea02a5b7ea424a79f759,research/stage3b-si-ma1-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,55e05efabc223b3473fdea02a5b7ea424a79f759,5b8adfb404b5dd7f1a11d778c0d531e6e2b4c69b,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,0c925343efe191381b49777680f0fe59d8d7db454f450ac2111f9dde9f75ced9,a408a071d150443db27c9aef6288644d6396d848d8ae5ed53fc5fe02676c2d6c,fe5a6d93d3c43838a73a8c610fef6d643af381ec874979ab6497e3fbf1ef6d33,b64d1b6d069a903dbe5a0ee3cbff4e18fbe4abbe6209ac2dea75778d6bd0bed5,cdae3113426c36e86c5d8a301bfacc72e0bd1c464c30ec2ca791614e947c2964,2,2,confirmatory,rocm,si-ma1-confirmatory-seed-2-19506ac1870041c896ba09afbc464b0d,BCA,3,A,C,50,50,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
stage3b-si-ma1-v1,stage3b-si-ma1-implementation-v1,55e05efabc223b3473fdea02a5b7ea424a79f759,research/stage3b-si-ma1-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,55e05efabc223b3473fdea02a5b7ea424a79f759,5b8adfb404b5dd7f1a11d778c0d531e6e2b4c69b,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,0c925343efe191381b49777680f0fe59d8d7db454f450ac2111f9dde9f75ced9,a408a071d150443db27c9aef6288644d6396d848d8ae5ed53fc5fe02676c2d6c,fe5a6d93d3c43838a73a8c610fef6d643af381ec874979ab6497e3fbf1ef6d33,b64d1b6d069a903dbe5a0ee3cbff4e18fbe4abbe6209ac2dea75778d6bd0bed5,cdae3113426c36e86c5d8a301bfacc72e0bd1c464c30ec2ca791614e947c2964,2,2,confirmatory,rocm,si-ma1-confirmatory-seed-2-19506ac1870041c896ba09afbc464b0d,CAB,4,A,B,50,50,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
stage3b-si-ma1-v1,stage3b-si-ma1-implementation-v1,55e05efabc223b3473fdea02a5b7ea424a79f759,research/stage3b-si-ma1-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,55e05efabc223b3473fdea02a5b7ea424a79f759,5b8adfb404b5dd7f1a11d778c0d531e6e2b4c69b,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,0c925343efe191381b49777680f0fe59d8d7db454f450ac2111f9dde9f75ced9,a408a071d150443db27c9aef6288644d6396d848d8ae5ed53fc5fe02676c2d6c,fe5a6d93d3c43838a73a8c610fef6d643af381ec874979ab6497e3fbf1ef6d33,b64d1b6d069a903dbe5a0ee3cbff4e18fbe4abbe6209ac2dea75778d6bd0bed5,cdae3113426c36e86c5d8a301bfacc72e0bd1c464c30ec2ca791614e947c2964,2,2,confirmatory,rocm,si-ma1-confirmatory-seed-2-19506ac1870041c896ba09afbc464b0d,CAB,4,A,C,50,50,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
stage3b-si-ma1-v1,stage3b-si-ma1-implementation-v1,55e05efabc223b3473fdea02a5b7ea424a79f759,research/stage3b-si-ma1-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,55e05efabc223b3473fdea02a5b7ea424a79f759,5b8adfb404b5dd7f1a11d778c0d531e6e2b4c69b,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,0c925343efe191381b49777680f0fe59d8d7db454f450ac2111f9dde9f75ced9,a408a071d150443db27c9aef6288644d6396d848d8ae5ed53fc5fe02676c2d6c,fe5a6d93d3c43838a73a8c610fef6d643af381ec874979ab6497e3fbf1ef6d33,b64d1b6d069a903dbe5a0ee3cbff4e18fbe4abbe6209ac2dea75778d6bd0bed5,cdae3113426c36e86c5d8a301bfacc72e0bd1c464c30ec2ca791614e947c2964,2,2,confirmatory,rocm,si-ma1-confirmatory-seed-2-19506ac1870041c896ba09afbc464b0d,ACB,5,A,B,50,50,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
stage3b-si-ma1-v1,stage3b-si-ma1-implementation-v1,55e05efabc223b3473fdea02a5b7ea424a79f759,research/stage3b-si-ma1-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,55e05efabc223b3473fdea02a5b7ea424a79f759,5b8adfb404b5dd7f1a11d778c0d531e6e2b4c69b,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,0c925343efe191381b49777680f0fe59d8d7db454f450ac2111f9dde9f75ced9,a408a071d150443db27c9aef6288644d6396d848d8ae5ed53fc5fe02676c2d6c,fe5a6d93d3c43838a73a8c610fef6d643af381ec874979ab6497e3fbf1ef6d33,b64d1b6d069a903dbe5a0ee3cbff4e18fbe4abbe6209ac2dea75778d6bd0bed5,cdae3113426c36e86c5d8a301bfacc72e0bd1c464c30ec2ca791614e947c2964,2,2,confirmatory,rocm,si-ma1-confirmatory-seed-2-19506ac1870041c896ba09afbc464b0d,ACB,5,A,C,50,50,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
