pair_id,metric_kind,component,passed,finite,presence_match,reference_l2,candidate_l2,difference_l2,relative_l2,cosine,max_abs,zero_case,reference_scalar,candidate_scalar
cpu_float64__fixedpred__seed-2__batch-0,tensor,endpoint/parameter_after_sgd/4.0.weight,True,True,True,10.39630613679693,10.39630613679693,0.0,0.0,0.9999999999999999,0.0,both_active,,
cpu_float64__fixedpred__seed-2__batch-0,tensor,endpoint/parameter_after_sgd/5.bias,True,True,True,0.19037358495414333,0.19037358495414333,0.0,0.0,0.9999999999999998,0.0,both_active,,
cpu_float64__fixedpred__seed-2__batch-0,tensor,endpoint/parameter_after_sgd/5.weight,True,True,True,4.949627684360835,4.949627684360835,0.0,0.0,1.0000000000000002,0.0,both_active,,
cpu_float64__fixedpred__seed-2__batch-0,tensor,endpoint/final_beliefs/layer_0,True,True,True,198.61801162949325,198.61801162949325,0.0,0.0,1.0,0.0,both_active,,
cpu_float64__fixedpred__seed-2__batch-0,tensor,endpoint/final_beliefs/layer_1,True,True,True,285.74239091245323,285.74239091245323,0.0,0.0,0.9999999999999994,0.0,both_active,,
cpu_float64__fixedpred__seed-2__batch-0,tensor,endpoint/final_beliefs/layer_2,True,True,True,199.1925058063139,199.1925058063139,0.0,0.0,0.9999999999999961,0.0,both_active,,
cpu_float64__fixedpred__seed-2__batch-0,tensor,endpoint/final_beliefs/layer_3,True,True,True,199.19250185245647,199.19250185245647,0.0,0.0,1.0,0.0,both_active,,
cpu_float64__fixedpred__seed-2__batch-0,tensor,endpoint/final_beliefs/layer_4,True,True,True,150.11140042671403,150.11140042671403,0.0,0.0,0.9999999999999997,0.0,both_active,,
cpu_float64__fixedpred__seed-2__batch-0,tensor,endpoint/final_beliefs/layer_5,True,True,True,121.21829708927609,121.21829708927609,0.0,0.0,1.0,0.0,both_active,,
cpu_float64__fixedpred__seed-2__batch-0,tensor,endpoint/final_beliefs/layer_6,True,True,True,190.95809044597652,190.95809044597652,0.0,0.0,1.0000000000000002,0.0,both_active,,
cpu_float64__fixedpred__seed-2__batch-0,tensor,endpoint/final_loss,True,True,True,0.2983428714442116,0.2983428714442116,0.0,0.0,1.0,0.0,both_active,,
cpu_float64__fixedpred__seed-2__batch-0,tensor,endpoint/final_prediction_errors/layer_0,True,True,True,9.677612654486244e-06,9.677612654486244e-06,0.0,0.0,0.9999999999999951,0.0,both_active,,
cpu_float64__fixedpred__seed-2__batch-0,tensor,endpoint/final_prediction_errors/layer_1,True,True,True,7.48884803191727e-05,7.48884803191727e-05,0.0,0.0,0.999999999999995,0.0,both_active,,
cpu_float64__fixedpred__seed-2__batch-0,tensor,endpoint/final_prediction_errors/layer_2,True,True,True,0.0006654642857799203,0.0006654642857799203,0.0,0.0,1.0000000000000009,0.0,both_active,,
cpu_float64__fixedpred__seed-2__batch-0,tensor,endpoint/final_prediction_errors/layer_3,True,True,True,0.004231264943163676,0.004231264943163676,0.0,0.0,1.0000000000000007,0.0,both_active,,
cpu_float64__fixedpred__seed-2__batch-0,tensor,endpoint/final_prediction_errors/layer_4,True,True,True,0.011373555977591985,0.011373555977591985,0.0,0.0,0.9999999999999991,0.0,both_active,,
cpu_float64__fixedpred__seed-2__batch-0,tensor,endpoint/final_prediction_errors/layer_5,True,True,True,0.021122297156170172,0.021122297156170172,0.0,0.0,0.9999999999999996,0.0,both_active,,
cpu_float64__fixedpred__seed-2__batch-0,tensor,endpoint/final_prediction_errors/layer_6,True,True,True,0.02330941400057063,0.02330941400057063,0.0,0.0,0.9999999999999994,0.0,both_active,,
cpu_float64__fixedpred__seed-2__batch-0,tensor,endpoint/gradient/0.0.bias,True,True,True,8.517476099788956e-05,8.517476099788956e-05,0.0,0.0,1.0000000000000002,0.0,both_active,,
cpu_float64__fixedpred__seed-2__batch-0,tensor,endpoint/gradient/0.0.weight,True,True,True,0.0001077332312033166,0.0001077332312033166,0.0,0.0,1.0000000000000007,0.0,both_active,,
cpu_float64__fixedpred__seed-2__batch-0,tensor,endpoint/gradient/1.0.bias,True,True,True,0.000337108183781756,0.000337108183781756,0.0,0.0,1.0000000000000002,0.0,both_active,,
cpu_float64__fixedpred__seed-2__batch-0,tensor,endpoint/gradient/1.0.weight,True,True,True,0.002034986266028753,0.002034986266028753,0.0,0.0,1.0,0.0,both_active,,
cpu_float64__fixedpred__seed-2__batch-0,tensor,endpoint/gradient/3.0.bias,True,True,True,0.004160936890727509,0.004160936890727509,0.0,0.0,0.9999999999999998,0.0,both_active,,
cpu_float64__fixedpred__seed-2__batch-0,tensor,endpoint/gradient/3.0.weight,True,True,True,0.060995500205385716,0.060995500205385716,0.0,0.0,1.000000000000002,0.0,both_active,,
cpu_float64__fixedpred__seed-2__batch-0,tensor,endpoint/gradient/4.0.bias,True,True,True,0.009085625585809578,0.009085625585809578,0.0,0.0,1.0,0.0,both_active,,
cpu_float64__fixedpred__seed-2__batch-0,tensor,endpoint/gradient/4.0.weight,True,True,True,0.09591829956560904,0.09591829956560904,0.0,0.0,1.0000000000000007,0.0,both_active,,
cpu_float64__fixedpred__seed-2__batch-0,tensor,endpoint/gradient/5.bias,True,True,True,0.015746878707467212,0.015746878707467212,0.0,0.0,1.0,0.0,both_active,,
cpu_float64__fixedpred__seed-2__batch-0,tensor,endpoint/gradient/5.weight,True,True,True,0.1214331225734512,0.1214331225734512,0.0,0.0,0.9999999999999998,0.0,both_active,,
cpu_float64__fixedpred__seed-2__batch-0,tensor,endpoint/output_cotangent,True,True,True,0.02330941400057063,0.02330941400057063,0.0,0.0,0.9999999999999994,0.0,both_active,,
cpu_float64__fixedpred__seed-2__batch-0,tensor,endpoint/parameter_after_sgd/0.0.bias,True,True,True,0.3514773999470745,0.3514773999470745,0.0,0.0,1.0000000000000002,0.0,both_active,,
cpu_float64__fixedpred__seed-2__batch-0,tensor,endpoint/parameter_after_sgd/0.0.weight,True,True,True,2.818233560819904,2.818233560819904,0.0,0.0,1.0,0.0,both_active,,
cpu_float64__fixedpred__seed-2__batch-0,tensor,endpoint/parameter_after_sgd/1.0.bias,True,True,True,0.24705222238854554,0.24705222238854554,0.0,0.0,0.9999999999999999,0.0,both_active,,
cpu_float64__fixedpred__seed-2__batch-0,tensor,endpoint/parameter_after_sgd/1.0.weight,True,True,True,5.487582276459802,5.487582276459802,0.0,0.0,0.9999999999999998,0.0,both_active,,
cpu_float64__fixedpred__seed-2__batch-0,tensor,endpoint/parameter_after_sgd/3.0.bias,True,True,True,0.5150368272479624,0.5150368272479624,0.0,0.0,0.9999999999999998,0.0,both_active,,
cpu_float64__fixedpred__seed-2__batch-0,tensor,endpoint/parameter_after_sgd/3.0.weight,True,True,True,16.236818393302755,16.236818393302755,0.0,0.0,0.9999999999999984,0.0,both_active,,
cpu_float64__fixedpred__seed-2__batch-0,tensor,endpoint/parameter_after_sgd/4.0.bias,True,True,True,0.5709316678183125,0.5709316678183125,0.0,0.0,0.9999999999999998,0.0,both_active,,
cpu_float64__fixedpred__seed-2__batch-0,tensor,endpoint/parameter_after_sgd/4.0.weight,True,True,True,10.39630613679693,10.39630613679693,0.0,0.0,0.9999999999999999,0.0,both_active,,
cpu_float64__fixedpred__seed-2__batch-0,tensor,endpoint/parameter_after_sgd/5.bias,True,True,True,0.19037358495414333,0.19037358495414333,0.0,0.0,0.9999999999999998,0.0,both_active,,
cpu_float64__fixedpred__seed-2__batch-0,tensor,endpoint/parameter_after_sgd/5.weight,True,True,True,4.949627684360835,4.949627684360835,0.0,0.0,1.0000000000000002,0.0,both_active,,
cpu_float64__fixedpred__seed-2__batch-0,scalar,optimizer/param_group/0/dampening,True,,,,,,,,,,0,0
cpu_float64__fixedpred__seed-2__batch-0,scalar,optimizer/param_group/0/differentiable,True,,,,,,,,,,False,False
cpu_float64__fixedpred__seed-2__batch-0,scalar,optimizer/param_group/0/foreach,True,,,,,,,,,,,
cpu_float64__fixedpred__seed-2__batch-0,scalar,optimizer/param_group/0/fused,True,,,,,,,,,,,
cpu_float64__fixedpred__seed-2__batch-0,scalar,optimizer/param_group/0/lr,True,,,,,,,,,,0.001,0.001
cpu_float64__fixedpred__seed-2__batch-0,scalar,optimizer/param_group/0/maximize,True,,,,,,,,,,False,False
cpu_float64__fixedpred__seed-2__batch-0,scalar,optimizer/param_group/0/momentum,True,,,,,,,,,,0.0,0.0
cpu_float64__fixedpred__seed-2__batch-0,scalar,optimizer/param_group/0/nesterov,True,,,,,,,,,,False,False
cpu_float64__fixedpred__seed-2__batch-0,scalar,optimizer/param_group/0/weight_decay,True,,,,,,,,,,0,0
cpu_float64__fixedpred__seed-2__batch-0,scalar,inference_steps,True,,,,,,,,,,10,10
cpu_float64__fixedpred__seed-2__batch-0,scalar,rng_before,True,,,,,,,,,,5181ca9b6777000ab7788b363d2bdf6f7cf6844fdf65890a8e4715709f06c50c,5181ca9b6777000ab7788b363d2bdf6f7cf6844fdf65890a8e4715709f06c50c
cpu_float64__fixedpred__seed-2__batch-0,scalar,rng_after,True,,,,,,,,,,5181ca9b6777000ab7788b363d2bdf6f7cf6844fdf65890a8e4715709f06c50c,5181ca9b6777000ab7788b363d2bdf6f7cf6844fdf65890a8e4715709f06c50c
